INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1976-092A","9416","PAYLOAD","RADUGA 2","CIS","1976-09-11","TTMTR","","1435.84","9.05","35895","35668","","","0","MEDIUM","7289","1976","92","A","Y","RADUGA 2","1976-092A","9416"
"1976-092F","17872","ROCKET BODY","SL-12 R/B(2)","CIS","1976-09-11","TTMTR","","1436.41","9.03","35866","35719","","","0","LARGE","7289","1976","92","F","Y","SL-12 R/B(2)","1976-092F","17872"
"1976-101A","9478","PAYLOAD","MARISAT 2","US","1976-10-14","AFETR","","1475.52","10.42","36992","36117","","","0","LARGE","7289","1976","101","A","Y","MARISAT 2","1976-101A","9478"
"1976-107A","9503","PAYLOAD","EKRAN 1","CIS","1976-10-26","TTMTR","","1436.64","9.14","36076","35518","","","0","LARGE","7289","1976","107","A","Y","EKRAN 1","1976-107A","9503"
"1976-107F","11569","ROCKET BODY","SL-12 R/B(2)","CIS","1976-10-26","TTMTR","","1419.34","8.31","35509","35407","","","0","LARGE","7288","1976","107","F","Y","SL-12 R/B(2)","1976-107F","11569"
"1977-007A","9803","PAYLOAD","OPS 3151","US","1977-02-06","AFETR","","1476.48","10.25","36930","36217","","","0","","7289","1977","7","A","Y","OPS 3151","1977-007A","9803"
"1977-007C","9855","ROCKET BODY","TITAN 3C TRANSTAGE R/B","US","1977-02-06","AFETR","","1436.46","8.98","35865","35723","","","0","","7288","1977","7","C","Y","TITAN 3C TRANSTAGE R/B","1977-007C","9855"
"1977-014A","9852","PAYLOAD","KIKU 2 (ETS 2)","JPN","1977-02-23","TNSTA","","1440.02","10.64","35877","35850","","","0","LARGE","7289","1977","14","A","Y","KIKU 2 (ETS 2)","1977-014A","9852"
"1977-018A","9862","PAYLOAD","PALAPA 2","INDO","1977-03-10","AFETR","","1439.62","12.87","35889","35822","","","0","LARGE","7287","1977","18","A","Y","PALAPA 2","1977-018A","9862"
"1977-034A","10000","PAYLOAD","OPS 9437 (DSCS 2-7)","US","1977-05-12","AFETR","","1489.55","13.32","36903","36750","","","0","LARGE","7289","1977","34","A","Y","OPS 9437 (DSCS 2-7)","1977-034A","10000"
"1977-038A","10016","PAYLOAD","OPS 9751","US","1977-05-23","AFETR","","1436.65","10.44","41149","30446","","","0","","7289","1977","38","A","Y","OPS 9751","1977-038A","10016"
"1977-038C","15422","ROCKET BODY","ATLAS AGENA R/B(2)","US","1977-05-23","AFETR","","1407.14","9.71","41529","28906","","","0","","7289","1977","38","C","Y","ATLAS AGENA R/B(2)","1977-038C","15422"
"1977-041A","10024","PAYLOAD","INTELSAT 4A-F4","ITSO","1977-05-26","AFETR","","1448.04","13.09","36053","35987","","","0","LARGE","7288","1977","41","A","Y","INTELSAT 4A-F4","1977-041A","10024"
"1977-048A","10061","PAYLOAD","GOES 2","US","1977-06-16","AFETR","","1448.68","11.52","36101","35964","","","0","LARGE","7289","1977","48","A","Y","GOES 2","1977-048A","10061"
"1977-048G","20799","ROCKET BODY","GOES 2 AKM","US","1977-06-16","AFETR","","1431.64","9.59","36632","34767","","","0","MEDIUM","7289","1977","48","G","Y","GOES 2 AKM","1977-048G","20799"
"1977-065A","10143","PAYLOAD","HIMAWARI 1 (GMS 1)","JPN","1977-07-14","AFETR","","1450.93","11.65","36142","36011","","","0","LARGE","7289","1977","65","A","Y","HIMAWARI 1 (GMS 1)","1977-065A","10143"
"1977-071A","10159","PAYLOAD","RADUGA 3","CIS","1977-07-23","TTMTR","","1436.93","9.64","35829","35777","","","0","LARGE","7289","1977","71","A","Y","RADUGA 3","1977-071A","10159"
"1977-071F","11570","ROCKET BODY","SL-12 R/B(2)","CIS","1977-07-23","TTMTR","","1473.33","11.17","36568","36456","","","0","LARGE","7289","1977","71","F","Y","SL-12 R/B(2)","1977-071F","11570"
"1977-080A","10294","PAYLOAD","SIRIO","IT","1977-08-25","AFETR","","1436.11","12.02","35827","35747","","","0","MEDIUM","7287","1977","80","A","Y","SIRIO","1977-080A","10294"
"1977-092A","10365","PAYLOAD","EKRAN 2","CIS","1977-09-20","TTMTR","","1436.89","9.75","35931","35673","","","0","LARGE","7288","1977","92","A","Y","EKRAN 2","1977-092A","10365"
"1977-092G","11571","ROCKET BODY","SL-12 R/B(2)","CIS","1977-09-20","TTMTR","","1421.71","9.04","35554","35455","","","0","LARGE","7289","1977","92","G","Y","SL-12 R/B(2)","1977-092G","11571"
"1977-092H","11581","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1435.67","9.66","35835","35721","","","0","LARGE","7289","1977","92","H","Y","EKRAN 2 DEB","1977-092H","11581"
"1977-092J","12996","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1439.19","9.83","35894","35800","","","0","MEDIUM","7289","1977","92","J","Y","EKRAN 2 DEB","1977-092J","12996"
"1977-092K","29014","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1438.32","9.66","35894","35766","","","0","MEDIUM","7289","1977","92","K","Y","EKRAN 2 DEB","1977-092K","29014"
"1977-092L","33519","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1434.94","11.34","36212","35316","","3","0","SMALL","7203","1977","92","L","Y","EKRAN 2 DEB","1977-092L","33519"
"1977-108A","10489","PAYLOAD","METEOSAT 1","ESA","1977-11-23","AFETR","","1435.13","10.47","35830","35706","","","0","LARGE","7289","1977","108","A","Y","METEOSAT 1","1977-108A","10489"
"1977-108D","13907","ROCKET BODY","METEOSAT 1 AKM","ESA","1977-11-23","AFETR","","1472.38","11.84","36874","36114","","","0","LARGE","7289","1977","108","D","Y","METEOSAT 1 AKM","1977-108D","13907"
"1977-118A","10516","PAYLOAD","SAKURA 1A (CS-1A)","JPN","1977-12-15","AFETR","","1455.81","12.34","36197","36146","","","0","LARGE","7289","1977","118","A","Y","SAKURA 1A (CS-1A)","1977-118A","10516"
"1978-002A","10557","PAYLOAD","INTELSAT 4A-F3","ITSO","1978-01-07","AFETR","","1441.29","13.05","35896","35881","","","0","LARGE","7289","1978","2","A","Y","INTELSAT 4A-F3","1978-002A","10557"
"1978-012A","10637","PAYLOAD","IUE","US","1978-01-26","AFETR","","1438.88","41.53","42699","28983","","","0","LARGE","7289","1978","12","A","Y","IUE","1978-012A","10637"
"1978-012D","33000","DEBRIS","IUE DEB","US","1978-01-26","AFETR","","1434.92","41.13","44542","26985","","1","0","SMALL","7233","1978","12","D","Y","IUE DEB","1978-012D","33000"
"1978-016A","10669","PAYLOAD","OPS 6391 (FLTSATCOM 1)","US","1978-02-09","AFETR","","1454.51","12.27","36160","36133","","","0","LARGE","7289","1978","16","A","Y","OPS 6391 (FLTSATCOM 1)","1978-016A","10669"
"1978-035A","10778","PAYLOAD","INTELSAT 4A-F6","ITSO","1978-03-31","AFETR","","1436.19","12.88","35804","35773","","","0","LARGE","7288","1978","35","A","Y","INTELSAT 4A-F6","1978-035A","10778"
"1978-038A","10787","PAYLOAD","OPS 8790","US","1978-04-07","AFETR","","1433.17","7.71","35768","35691","","","0","","7289","1978","38","A","Y","OPS 8790","1978-038A","10787"
"1978-039A","10792","PAYLOAD","YURI (BSE)","JPN","1978-04-07","AFETR","","1435.14","10.80","35814","35722","","","0","LARGE","7288","1978","39","A","Y","YURI (BSE)","1978-039A","10792"
"1978-044A","10855","PAYLOAD","OTS 2","ESA","1978-05-11","AFETR","","1452.53","12.63","36142","36073","","","0","MEDIUM","7289","1978","44","A","Y","OTS 2","1978-044A","10855"
"1978-058B","10942","ROCKET BODY","TITAN 3C TRANSTAGE R/B","US","1978-06-10","AFETR","","1445.44","8.26","42303","29636","","","0","","7289","1978","58","B","Y","TITAN 3C TRANSTAGE R/B","1978-058B","10942"
"1978-062A","10953","PAYLOAD","GOES 3","US","1978-06-16","AFETR","","1449.21","11.77","36061","36025","","","0","LARGE","7289","1978","62","A","Y","GOES 3","1978-062A","10953"
"1978-062D","20801","ROCKET BODY","GOES 3 AKM","US","1978-06-16","AFETR","","1447.51","11.79","36497","35523","","","0","MEDIUM","7289","1978","62","D","Y","GOES 3 AKM","1978-062D","20801"
"1978-068A","10975","PAYLOAD","COMSTAR 3","US","1978-06-29","AFETR","","1451.60","13.44","36166","36013","","","0","LARGE","7288","1978","68","A","Y","COMSTAR 3","1978-068A","10975"
"1978-071A","10981","PAYLOAD","GEOS 2","ESA","1978-07-14","AFETR","","1449.01","10.89","36060","36018","","","0","LARGE","7288","1978","71","A","Y","GEOS 2","1978-071A","10981"
"1978-073A","10987","PAYLOAD","RADUGA 4","CIS","1978-07-18","TTMTR","","1435.95","10.23","35829","35738","","","0","MEDIUM","7289","1978","73","A","Y","RADUGA 4","1978-073A","10987"
"1978-073F","11941","ROCKET BODY","SL-12 R/B(2)","CIS","1978-07-18","TTMTR","","1475.87","11.83","36631","36492","","","0","LARGE","7289","1978","73","F","Y","SL-12 R/B(2)","1978-073F","11941"
"1978-106A","11115","PAYLOAD","NATO 3C","NATO","1978-11-19","AFETR","","1462.16","13.12","36317","36274","","","0","LARGE","7289","1978","106","A","Y","NATO 3C","1978-106A","11115"
"1978-113B","11145","PAYLOAD","OPS 9442 (DSCS 2-12)","US","1978-12-14","AFETR","","1462.79","12.95","36340","36275","","","0","LARGE","7288","1978","113","B","Y","OPS 9442 (DSCS 2-12)","1978-113B","11145"
"1978-116A","11153","PAYLOAD","ANIK B1 (TELESAT-4)","CA","1978-12-16","AFETR","","1442.58","13.33","35972","35854","","","0","LARGE","7289","1978","116","A","Y","ANIK B1 (TELESAT-4)","1978-116A","11153"
"1978-118A","11158","PAYLOAD","GORIZONT 1","CIS","1978-12-19","TTMTR","","1435.65","12.27","50908","20647","","","0","LARGE","7288","1978","118","A","Y","GORIZONT 1","1978-118A","11158"
"1978-118C","11926","ROCKET BODY","SL-12 R/B(2)","CIS","1978-12-19","TTMTR","","1417.30","11.67","50156","20680","","","0","LARGE","7289","1978","118","C","Y","SL-12 R/B(2)","1978-118C","11926"
"1979-007A","11256","PAYLOAD","SCATHA","US","1979-01-30","AFETR","","1418.31","15.04","42776","28100","","","0","LARGE","7289","1979","7","A","Y","SCATHA","1979-007A","11256"
"1979-007C","29000","ROCKET BODY","SCATHA AKM","US","1979-01-30","AFETR","","1417.46","14.99","42679","28163","","","0","SMALL","7289","1979","7","C","Y","SCATHA AKM","1979-007C","29000"
"1979-015A","11273","PAYLOAD","EKRAN 3","CIS","1979-02-21","TTMTR","","1435.92","10.51","35940","35627","","","0","LARGE","7288","1979","15","A","Y","EKRAN 3","1979-015A","11273"
"1979-015D","13900","ROCKET BODY","SL-12 R/B(2)","CIS","1979-02-21","TTMTR","","1420.98","9.79","35517","35463","","","0","LARGE","7287","1979","15","D","Y","SL-12 R/B(2)","1979-015D","13900"
"1979-035A","11343","PAYLOAD","RADUGA 5","CIS","1979-04-25","TTMTR","","1435.88","10.66","35802","35762","","","0","MEDIUM","7287","1979","35","A","Y","RADUGA 5","1979-035A","11343"
"1979-035E","17873","ROCKET BODY","SL-12 R/B(2)","CIS","1979-04-25","TTMTR","","1437.17","10.60","35921","35694","","","0","LARGE","7288","1979","35","E","Y","SL-12 R/B(2)","1979-035E","17873"
"1979-038A","11353","PAYLOAD","OPS 6392 (FLTSATCOM 2)","US","1979-05-04","AFETR","","1461.26","12.47","36364","36191","","","0","LARGE","7289","1979","38","A","Y","OPS 6392 (FLTSATCOM 2)","1979-038A","11353"
"1979-053A","11397","PAYLOAD","OPS 7484","US","1979-06-10","AFETR","","1458.29","12.20","36240","36200","","","0","","7289","1979","53","A","Y","OPS 7484","1979-053A","11397"
"1979-053C","11436","ROCKET BODY","TITAN 3C TRANSTAGE R/B","US","1979-06-10","AFETR","","1448.06","11.91","36250","35791","","","0","","7288","1979","53","C","Y","TITAN 3C TRANSTAGE R/B","1979-053C","11436"
"1979-062A","11440","PAYLOAD","GORIZONT 2","CIS","1979-07-05","TTMTR","","1436.36","11.01","35803","35781","","","0","LARGE","7289","1979","62","A","Y","GORIZONT 2","1979-062A","11440"
"1979-062D","14005","ROCKET BODY","SL-12 R/B(2)","CIS","1979-07-05","TTMTR","","1474.34","12.46","36538","36526","","","0","LARGE","7288","1979","62","D","Y","SL-12 R/B(2)","1979-062D","14005"
"1979-072A","11484","PAYLOAD","WESTAR 3","US","1979-08-10","AFETR","","1440.75","13.69","35897","35858","","","0","LARGE","7289","1979","72","A","Y","WESTAR 3","1979-072A","11484"
"1979-086A","11558","PAYLOAD","OPS 1948","US","1979-10-01","AFETR","","1437.81","6.05","41137","30503","","","0","","7285","1979","86","A","Y","OPS 1948","1979-086A","11558"
"1979-086C","11560","ROCKET BODY","TITAN 3C TRANSTAGE R/B","US","1979-10-01","AFETR","","1444.57","6.14","41735","30170","","","0","","7289","1979","86","C","Y","TITAN 3C TRANSTAGE R/B","1979-086C","11560"
"1979-087A","11561","PAYLOAD","EKRAN 4","CIS","1979-10-03","TTMTR","","1436.64","10.90","35856","35739","","","0","MEDIUM","7287","1979","87","A","Y","EKRAN 4","1979-087A","11561"
"1979-087C","17939","ROCKET BODY","SL-12 R/B(2)","CIS","1979-10-03","TTMTR","","1433.35","10.66","35872","35594","","","0","LARGE","7289","1979","87","C","Y","SL-12 R/B(2)","1979-087C","17939"
"1979-098B","11622","PAYLOAD","OPS 9444 (DSCS 2-14)","US","1979-11-21","AFETR","","1464.12","13.06","36367","36300","","","0","LARGE","7289","1979","98","B","Y","OPS 9444 (DSCS 2-14)","1979-098B","11622"
"1979-105A","11648","PAYLOAD","GORIZONT 3","CIS","1979-12-28","TTMTR","","1435.24","11.15","35813","35727","","","0","LARGE","7288","1979","105","A","Y","GORIZONT 3","1979-105A","11648"
"1979-105E","11684","ROCKET BODY","SL-12 R/B(2)","CIS","1979-12-28","TTMTR","","1459.18","12.02","36291","36184","","","0","LARGE","7289","1979","105","E","Y","SL-12 R/B(2)","1979-105E","11684"
"1980-004A","11669","PAYLOAD","OPS 6393 (FLTSATCOM 3)","US","1980-01-18","AFETR","","1435.08","10.71","35862","35671","","","0","LARGE","7289","1980","4","A","Y","OPS 6393 (FLTSATCOM 3)","1980-004A","11669"
"1980-016A","11708","PAYLOAD","RADUGA 6","CIS","1980-02-20","TTMTR","","1435.29","10.98","35776","35766","","","0","LARGE","7288","1980","16","A","Y","RADUGA 6","1980-016A","11708"
"1980-016D","11728","ROCKET BODY","SL-12 R/B(2)","CIS","1980-02-20","TTMTR","","1475.03","12.47","36592","36499","","","0","LARGE","7287","1980","16","D","Y","SL-12 R/B(2)","1980-016D","11728"
"1980-049A","11841","PAYLOAD","GORIZONT 4","CIS","1980-06-14","TTMTR","","1460.03","12.24","36271","36236","","","0","LARGE","7289","1980","49","A","Y","GORIZONT 4","1980-049A","11841"
"1980-049F","11862","ROCKET BODY","SL-12 R/B(2)","CIS","1980-06-14","TTMTR","","1470.30","12.70","36577","36330","","","0","LARGE","7289","1980","49","F","Y","SL-12 R/B(2)","1980-049F","11862"
"1980-060A","11890","PAYLOAD","EKRAN 5","CIS","1980-07-15","TTMTR","","1436.08","0.05","35834","35738","","3","0","","5799","1980","60","A","Y","EKRAN 5","1980-060A","11890"
"1980-060F","14193","ROCKET BODY","SL-12 R/B(2)","CIS","1980-07-15","TTMTR","","1417.21","10.37","35476","35356","","","0","LARGE","7289","1980","60","F","Y","SL-12 R/B(2)","1980-060F","14193"
"1980-074A","11964","PAYLOAD","GOES 4","US","1980-09-09","AFETR","","1451.20","12.65","36236","35927","","","0","LARGE","7289","1980","74","A","Y","GOES 4","1980-074A","11964"
"1980-081A","12003","PAYLOAD","RADUGA 7","CIS","1980-10-05","TTMTR","","1437.34","11.13","35843","35778","","","0","LARGE","7289","1980","81","A","Y","RADUGA 7","1980-081A","12003"
"1980-081F","12447","ROCKET BODY","SL-12 R/B(2)","CIS","1980-10-05","TTMTR","","1440.40","11.34","35902","35840","","","0","LARGE","7289","1980","81","F","Y","SL-12 R/B(2)","1980-081F","12447"
"1980-087A","12046","PAYLOAD","OPS 6394 (FLTSATCOM 4)","US","1980-10-31","AFETR","","1455.27","12.60","36186","36136","","","0","LARGE","7289","1980","87","A","Y","OPS 6394 (FLTSATCOM 4)","1980-087A","12046"
"1980-091A","12065","PAYLOAD","SBS 1","US","1980-11-15","AFETR","","1442.66","13.68","35956","35874","","","0","LARGE","7286","1980","91","A","Y","SBS 1","1980-091A","12065"
"1980-098A","12089","PAYLOAD","INTELSAT 502","ITSO","1980-12-06","AFETR","","1456.12","14.28","36222","36134","","","0","LARGE","7289","1980","98","A","Y","INTELSAT 502","1980-098A","12089"
"1980-104A","12120","PAYLOAD","EKRAN 6","CIS","1980-12-26","TTMTR","","1435.43","11.38","35812","35735","","","0","LARGE","7289","1980","104","A","Y","EKRAN 6","1980-104A","12120"
"1980-104E","12471","ROCKET BODY","SL-12 R/B(2)","CIS","1980-12-26","TTMTR","","1420.95","10.68","35626","35353","","","0","LARGE","7288","1980","104","E","Y","SL-12 R/B(2)","1980-104E","12471"
"1981-018A","12309","PAYLOAD","ESIAFI 1 (COMSTAR 4)","US","1981-02-21","AFETR","","1436.08","12.85","35817","35756","","","0","LARGE","7289","1981","18","A","Y","ESIAFI 1 (COMSTAR 4)","1981-018A","12309"
"1981-025A","12339","PAYLOAD","OPS 7350","US","1981-03-16","AFETR","","1457.04","12.69","36254","36137","","","0","","7289","1981","25","A","Y","OPS 7350","1981-025A","12339"
"1981-025C","12371","ROCKET BODY","TITAN 3C TRANSTAGE R/B","US","1981-03-16","AFETR","","1420.99","11.43","35700","35281","","","0","","7288","1981","25","C","Y","TITAN 3C TRANSTAGE R/B","1981-025C","12371"
"1981-027A","12351","PAYLOAD","RADUGA 8","CIS","1981-03-18","TTMTR","","1434.64","11.45","36101","35415","","","0","LARGE","7289","1981","27","A","Y","RADUGA 8","1981-027A","12351"
"1981-027F","14194","ROCKET BODY","SL-12 R/B(2)","CIS","1981-03-18","TTMTR","","1474.45","13.07","36604","36464","","","0","LARGE","7289","1981","27","F","Y","SL-12 R/B(2)","1981-027F","14194"
"1981-049A","12472","PAYLOAD","GOES 5","US","1981-05-22","AFETR","","1436.35","13.19","35806","35777","","","0","LARGE","7289","1981","49","A","Y","GOES 5","1981-049A","12472"
"1981-050A","12474","PAYLOAD","INTELSAT 501","ITSO","1981-05-23","AFETR","","1456.70","14.17","36201","36177","","","0","LARGE","7289","1981","50","A","Y","INTELSAT 501","1981-050A","12474"
"1981-057A","12544","PAYLOAD","METEOSAT 2","ESA","1981-06-19","FRGUI","","1458.57","13.91","36364","36087","","","0","LARGE","7289","1981","57","A","Y","METEOSAT 2","1981-057A","12544"
"1981-057B","12545","PAYLOAD","APPLE","IND","1981-06-19","FRGUI","","1439.51","11.94","35956","35751","","","0","LARGE","7289","1981","57","B","Y","APPLE","1981-057B","12545"
"1981-057F","20837","ROCKET BODY","METEOSAT 2 AKM (MAGE 1)","ESA","1981-06-19","FRGUI","","1449.19","12.45","36368","35717","","","0","LARGE","7289","1981","57","F","Y","METEOSAT 2 AKM (MAGE 1)","1981-057F","20837"
"1981-061A","12564","PAYLOAD","EKRAN 7","CIS","1981-06-26","TTMTR","","1436.87","11.57","35833","35770","","","0","LARGE","7289","1981","61","A","Y","EKRAN 7","1981-061A","12564"
"1981-061F","12851","ROCKET BODY","SL-12 R/B(2)","CIS","1981-06-26","TTMTR","","1425.58","11.09","35605","35556","","","0","LARGE","7289","1981","61","F","Y","SL-12 R/B(2)","1981-061F","12851"
"1981-069A","12618","PAYLOAD","RADUGA 9","CIS","1981-07-30","TTMTR","","1435.03","11.62","35785","35747","","","0","LARGE","7288","1981","69","A","Y","RADUGA 9","1981-069A","12618"
"1981-069F","12850","ROCKET BODY","SL-12 R/B(2)","CIS","1981-07-30","TTMTR","","1473.93","13.05","36618","36430","","","0","LARGE","7289","1981","69","F","Y","SL-12 R/B(2)","1981-069F","12850"
"1981-073A","12635","PAYLOAD","FLTSATCOM 5","US","1981-08-06","AFETR","","1460.39","18.13","36317","36205","","","0","LARGE","7289","1981","73","A","Y","FLTSATCOM 5","1981-073A","12635"
"1981-076A","12677","PAYLOAD","HIMAWARI 2 (GMS 2)","JPN","1981-08-10","TNSTA","","1446.43","12.57","36017","35960","","","0","LARGE","7289","1981","76","A","Y","HIMAWARI 2 (GMS 2)","1981-076A","12677"
"1981-096A","12855","PAYLOAD","SBS 2","US","1981-09-24","AFETR","","1438.46","13.66","35847","35818","","","0","LARGE","7288","1981","96","A","Y","SBS 2","1981-096A","12855"
"1981-102A","12897","PAYLOAD","RADUGA 10","CIS","1981-10-09","TTMTR","","1435.74","11.69","35795","35764","","","0","LARGE","7289","1981","102","A","Y","RADUGA 10","1981-102A","12897"
"1981-102F","14195","ROCKET BODY","SL-12 R/B(2)","CIS","1981-10-09","TTMTR","","1437.52","11.61","35854","35775","","","0","LARGE","7289","1981","102","F","Y","SL-12 R/B(2)","1981-102F","14195"
"1981-107A","12930","PAYLOAD","OPS 4029","US","1981-10-31","AFETR","","1437.52","6.72","40064","31565","","","0","","7259","1981","107","A","Y","OPS 4029","1981-107A","12930"
"1981-107C","12932","ROCKET BODY","TITAN 3C TRANSTAGE R/B","US","1981-10-31","AFETR","","1445.81","6.27","40326","31626","","","0","","7289","1981","107","C","Y","TITAN 3C TRANSTAGE R/B","1981-107C","12932"
"1981-114A","12967","PAYLOAD","SATCOM 3R","US","1981-11-20","AFETR","","1438.50","14.54","35855","35812","","","0","LARGE","7289","1981","114","A","Y","SATCOM 3R","1981-114A","12967"
"1981-119A","12994","PAYLOAD","INTELSAT 503","ITSO","1981-12-15","AFETR","","1447.78","14.21","36110","35920","","","0","LARGE","7288","1981","119","A","Y","INTELSAT 503","1981-119A","12994"
"1982-004A","13035","PAYLOAD","SATCOM 4","US","1982-01-16","AFETR","","1445.84","14.90","36080","35874","","","0","LARGE","7286","1982","4","A","Y","SATCOM 4","1982-004A","13035"
"1982-009A","13056","PAYLOAD","EKRAN 8","CIS","1982-02-05","TTMTR","","1440.99","11.99","35987","35778","","","0","LARGE","7289","1982","9","A","Y","EKRAN 8","1982-009A","13056"
"1982-009F","14117","ROCKET BODY","SL-12 R/B(2)","CIS","1982-02-05","TTMTR","","1426.06","11.43","35753","35427","","","0","LARGE","7289","1982","9","F","Y","SL-12 R/B(2)","1982-009F","14117"
"1982-014A","13069","PAYLOAD","WESTAR 4","US","1982-02-26","AFETR","","1443.36","14.80","35946","35911","","","0","LARGE","7289","1982","14","A","Y","WESTAR 4","1982-014A","13069"
