INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2019-073A","44709","PAYLOAD","BEIDOU 3 IGSO-3","PRC","2019-11-04","XSC","","1436.36","58.49","35893","35690","","","0","LARGE","7280","2019","73","A","Y","BEIDOU 3 IGSO-3","2019-073A","44709"
"2019-080A","44800","PAYLOAD","TIBA-1","EGYP","2019-11-26","FRGUI","","1436.11","0.05","35795","35779","","","0","","7289","2019","80","A","Y","TIBA-1","2019-080A","44800"
"2019-091A","44868","PAYLOAD","JCSAT 18","JPN","2019-12-17","AFETR","","1436.10","0.00","35788","35785","","","0","LARGE","7289","2019","91","A","Y","JCSAT 18","2019-091A","44868"
"2019-095A","44903","PAYLOAD","ELEKTRO-L 3","CIS","2019-12-24","TTMTR","","1436.07","0.29","35799","35773","","","0","","7289","2019","95","A","Y","ELEKTRO-L 3","2019-095A","44903"
"2019-097A","44910","PAYLOAD","SJ-20","PRC","2019-12-27","WSC","","1436.15","0.12","35817","35758","","","0","","7289","2019","97","A","Y","SJ-20","2019-097A","44910"
"2020-002A","44978","PAYLOAD","TJS-5","PRC","2020-01-07","XSC","","1436.12","0.78","35791","35783","","","0","LARGE","7288","2020","2","A","Y","TJS-5","2020-002A","44978"
"2020-005A","45026","PAYLOAD","GSAT 30","IND","2020-01-16","FRGUI","","1436.12","0.11","35807","35767","","","0","","7289","2020","5","A","Y","GSAT 30","2020-005A","45026"
"2020-013A","45245","PAYLOAD","JCSAT 17","JPN","2020-02-18","FRGUI","","1436.08","6.96","35798","35774","","","0","LARGE","7289","2020","13","A","Y","JCSAT 17","2020-013A","45245"
"2020-013B","45246","PAYLOAD","GEO-KOMPSAT-2B","SKOR","2020-02-18","FRGUI","","1436.07","0.02","35791","35781","","","0","LARGE","7289","2020","13","B","Y","GEO-KOMPSAT-2B","2020-013B","45246"
"2020-017A","45344","PAYLOAD","BEIDOU 3 G2","PRC","2020-03-09","XSC","","1436.10","3.04","35797","35776","","","0","LARGE","7289","2020","17","A","Y","BEIDOU 3 G2","2020-017A","45344"
